id,tier,object,utterance_type,object_present,speaker,timestamp,basic_level,basic_level_edit,utt_type_edit,obj_present_edit,speaker_edit,
01_10_coderAR_audio_checkSM.csv,*FAN,bone,r,y,FAT,35809150_35810150,bone,
01_10_coderAR_audio_checkSM.csv,*MAN,bone,d,y,FAT,35810150_35812180,bone,
01_10_coderAR_audio_checkSM.csv,*MAN,bones,d,n,FAT,35799550_35801780,bone,
01_10_coderAR_audio_checkSM.csv,*FAN,book,q,y,MOT,5559310_5560310,book,
01_10_coderAR_audio_checkSM.csv,*FAN,book,q,y,MOT,5562830_5563840,book,
01_10_coderAR_audio_checkSM.csv,*MAN,book,d,y,MOT,7261980_7262980,book,
01_10_coderAR_audio_checkSM.csv,*FAN,book,d,y,MOT,7262980_7264150,book,
01_10_coderAR_audio_checkSM.csv,*CXN,book,d,y,SIS,7369530_7370560,book,
01_10_coderAR_audio_checkSM.csv,*OLN,book,q,y,FAT,7371410_7372850,book,
01_10_coderAR_audio_checkSM.csv,*FAN,book,q,y,MOT,32135140_32136920,book,
01_10_coderAR_audio_checkSM.csv,*FAN,book,q,y,MOT,32141560_32142560,book,
01_10_coderAR_audio_checkSM.csv,*FAN,book,d,n,MOT,32143390_32144390,book,
01_10_coderAR_audio_checkSM.csv,*FAN,book,d,n,MOT,33009930_33011850,book,
01_10_coderAR_audio_checkSM.csv,*MAN,book,d,y,FAT,35501590_35504010,book,
01_10_coderAR_audio_checkSM.csv,*MAN,book,q,y,FAT,35840010_35841040,book,
01_10_coderAR_audio_checkSM.csv,*TVN,book,q,y,FAT,35843180_35844180,book,
01_10_coderAR_audio_checkSM.csv,*MAN,book,d,y,FAT,35862520_35863640,book,
01_10_coderAR_audio_checkSM.csv,*MAN,book,q,n,FAT,36247880_36249360,book,
01_10_coderAR_audio_checkSM.csv,*MAN,book,q,n,FAT,36254870_36256620,book,
01_10_coderAR_audio_checkSM.csv,*NOF,book,q,y,FAT,36386030_36388400,book,
01_10_coderAR_audio_checkSM.csv,*OLN,book,q,n,FAT,45332560_45333370,book,
01_10_coderAR_audio_checkSM.csv,*FAN,book,d,n,FAT,47093740_47095660,book,
